origtime,latitude,longitude,depth,magnitude,rms,relocated,startRms,locChange,depthChange,timeChange,numNeighbours,neigh_meanDistToCentroid,neigh_centroidToEventDist,neigh_meanDepthDistToCentroid,neigh_centroidToEventDepthDist,ph_usedP,ph_usedS,ph_stationDistMin,ph_stationDistMedian,ph_stationDistMax,ddObs_numTTp,ddObs_numTTs,ddObs_numCCp,ddObs_numCCs,ddObs_startResidualMedian,ddObs_startResidualMAD,ddObs_finalResidualMedian,ddObs_finalResidualMAD
2021-01-10T13:44:26.155405Z,64.050299,-21.397292,4.7825,-0.03,0.223,true,0.236,0.074,0.402,-0.043,78,0.509,0.132,0.447,-0.143,11,4,5.110,6.588,10.277,332,63,256,33,-0.0115,0.0075,0.0000,0.0021
2021-01-10T13:42:47.105462Z,64.060412,-21.388819,1.7050,0.20,0.098,true,0.100,0.018,-0.024,-0.002,81,0.132,0.017,0.078,0.033,13,4,2.305,4.808,8.000,365,32,374,129,0.0048,0.0115,-0.0003,0.0032
2021-01-10T13:32:34.121405Z,64.065744,-21.379190,4.5911,0.17,0.774,true,0.792,0.420,-0.409,0.007,70,1.520,0.342,0.769,-0.233,10,0,5.225,6.157,7.818,340,0,162,0,-0.0130,0.0272,0.0025,0.0048
2021-01-10T13:26:35.360198Z,64.061922,-21.381396,1.8373,0.20,0.143,true,0.116,0.168,0.242,-0.012,72,0.366,0.155,0.126,-0.039,12,3,2.580,4.543,6.638,448,16,219,60,-0.0027,0.0127,0.0015,0.0025
2021-01-10T13:10:10.96993Z,64.061640,-21.387685,1.9155,-0.07,0.237,true,0.239,0.153,-0.085,0.001,60,0.202,0.069,0.085,0.050,8,3,2.560,4.245,8.191,178,27,218,88,-0.0035,0.0092,-0.0007,0.0006
2021-01-10T13:08:42.733861Z,64.062252,-21.387067,1.8606,0.75,0.142,true,0.293,0.171,-0.032,0.017,54,0.276,0.103,0.088,-0.020,21,3,2.550,6.356,9.797,285,15,351,64,-0.0104,0.0100,0.0002,0.0010
2021-01-10T13:07:46.544889Z,64.062129,-21.387149,1.8861,0.35,0.126,true,0.115,0.159,0.027,0.007,55,0.275,0.106,0.092,-0.023,15,2,2.564,5.391,8.241,282,24,308,58,0.0004,0.0037,0.0001,0.0005
2021-01-10T13:07:22.853478Z,64.061724,-21.387420,1.7586,0.37,0.115,true,0.115,0.063,-0.025,-0.004,80,0.137,0.019,0.097,-0.027,13,5,2.431,4.824,9.699,376,42,384,155,0.0038,0.0131,-0.0004,0.0013
2021-01-10T13:07:06.155498Z,64.062126,-21.387164,1.8753,0.29,0.114,true,0.110,0.099,-0.067,0.006,58,0.211,0.058,0.080,0.020,16,3,2.555,5.691,13.560,282,22,314,78,-0.0048,0.0085,-0.0004,0.0009
2021-01-10T13:06:30.740068Z,64.061046,-21.387892,1.7378,0.91,0.095,true,0.179,0.028,0.021,-0.003,68,0.131,0.018,0.094,0.026,18,3,2.373,5.039,8.089,276,14,503,123,-0.0018,0.0043,-0.0004,0.0006
2021-01-10T13:05:48.680788Z,64.060687,-21.387988,1.7501,1.24,0.103,true,0.093,0.070,-0.055,0.012,72,0.136,0.030,0.088,-0.005,26,5,2.365,6.632,11.166,341,31,593,142,-0.0005,0.0060,0.0003,0.0012
2021-01-10T13:05:19.083544Z,64.060702,-21.388249,1.7508,0.69,0.166,true,2.325,0.106,-0.069,-0.002,80,0.143,0.035,0.091,-0.007,11,6,2.364,4.462,9.798,255,53,432,191,0.0020,0.0077,0.0007,0.0013
2021-01-10T13:05:10.3146Z,64.060857,-21.388344,1.7582,0.65,0.073,true,0.073,0.051,-0.059,-0.002,74,0.134,0.039,0.093,0.000,18,2,2.378,5.029,8.759,377,15,548,82,0.0006,0.0049,0.0001,0.0008
2021-01-10T13:04:39.50882Z,64.060854,-21.388824,1.8085,0.51,0.139,true,0.120,0.043,-0.192,0.007,73,0.136,0.022,0.075,0.006,13,5,2.418,4.829,13.685,387,34,274,86,-0.0019,0.0094,0.0001,0.0007
2021-01-10T13:04:28.394361Z,64.061690,-21.387840,1.8394,0.40,0.110,true,0.135,0.037,-0.134,0.006,70,0.135,0.026,0.082,0.015,13,5,2.495,4.842,9.733,321,37,309,98,-0.0048,0.0069,0.0009,0.0013
2021-01-10T13:03:55.346223Z,64.060790,-21.388565,1.7970,1.20,0.150,true,0.156,0.071,-0.130,0.024,76,0.151,0.044,0.071,0.001,25,11,2.407,6.845,13.837,369,64,497,182,-0.0091,0.0083,0.0002,0.0018
2021-01-10T13:02:17.524262Z,64.060269,-21.389609,1.8706,0.96,0.083,true,0.078,0.104,-0.047,0.007,62,0.101,0.011,0.063,-0.010,16,2,2.440,4.833,7.238,366,27,328,37,0.0035,0.0093,0.0004,0.0012
2021-01-10T13:01:55.723837Z,64.062184,-21.387177,1.8644,0.29,0.167,true,0.162,0.041,-0.097,0.014,58,0.164,0.018,0.076,0.023,15,4,2.548,5.384,9.680,270,34,319,94,-0.0037,0.0102,0.0004,0.0009
2021-01-10T13:01:00.752392Z,64.060490,-21.389225,1.8187,0.49,0.154,true,0.278,0.125,-0.353,0.027,52,0.182,0.062,0.113,0.079,13,6,2.406,5.020,13.880,258,30,174,64,-0.0024,0.0114,-0.0009,0.0019
2021-01-10T13:00:09.40216Z,64.060263,-21.389481,1.8506,0.99,0.089,true,0.236,0.085,-0.086,0.006,66,0.087,0.004,0.061,-0.013,18,3,2.422,5.485,8.005,371,35,336,50,0.0026,0.0122,0.0010,0.0015
2021-01-10T12:45:47.346346Z,64.061452,-21.388270,1.9895,-0.07,0.221,true,0.229,0.036,0.062,0.001,71,0.136,0.023,0.069,-0.004,8,4,2.611,3.996,5.958,337,61,171,30,0.0033,0.0035,0.0004,0.0015
2021-01-10T12:40:01.100971Z,64.065637,-21.400330,5.4899,0.36,0.782,true,0.787,0.936,0.490,-0.104,62,1.208,0.403,0.602,-0.154,9,0,6.032,7.082,9.182,287,0,105,0,-0.0117,0.0268,-0.0000,0.0016
2021-01-10T12:36:15.40181Z,64.060060,-21.390347,1.9643,0.39,0.263,true,0.317,0.053,-0.025,-0.002,60,0.126,0.034,0.056,0.004,14,8,2.510,4.764,9.648,356,58,210,42,0.0053,0.0055,0.0004,0.0015
2021-01-10T12:33:17.074965Z,64.061012,-21.388631,1.8019,0.28,0.393,true,0.426,0.067,-0.120,0.001,75,0.141,0.038,0.074,-0.001,10,5,2.421,4.213,8.081,331,38,286,115,-0.0040,0.0069,0.0004,0.0014
2021-01-10T12:30:11.703225Z,64.057150,-21.397402,0.3575,-0.06,0.490,true,0.835,0.464,0.337,-0.200,59,0.769,0.222,0.401,-0.273,10,1,0.943,4.034,6.985,351,2,74,26,0.0226,0.0441,-0.0015,0.0029
2021-01-10T12:29:31.640935Z,64.059810,-21.389185,1.9654,0.48,0.130,true,0.126,0.218,0.097,0.006,73,0.131,0.027,0.085,0.002,14,2,2.509,4.872,7.292,473,44,314,64,-0.0124,0.0207,0.0000,0.0010
2021-01-10T12:28:33.006811Z,64.060066,-21.389982,1.9692,0.26,0.376,true,0.543,0.101,-0.031,0.004,71,0.126,0.015,0.072,0.007,21,7,2.517,5.983,13.951,441,52,380,82,0.0048,0.0099,0.0001,0.0019
2021-01-10T11:36:20.083897Z,64.058311,-21.391263,1.8239,1.22,0.074,true,0.071,0.069,-0.020,0.005,56,0.099,0.017,0.066,-0.026,16,2,2.304,4.765,7.218,306,16,324,44,0.0005,0.0066,0.0001,0.0010
2021-01-10T11:33:39.171395Z,64.058100,-21.391460,1.7998,0.04,0.128,true,0.123,0.099,0.107,-0.008,66,0.148,0.024,0.092,-0.005,9,4,2.273,4.103,7.751,320,38,192,97,-0.0004,0.0075,0.0003,0.0009
2021-01-10T11:30:01.480625Z,64.058181,-21.391449,1.8220,0.22,0.106,true,0.106,0.031,0.002,0.002,57,0.110,0.009,0.071,-0.009,17,6,2.297,4.869,10.105,355,35,304,102,-0.0023,0.0080,0.0000,0.0015
2021-01-10T11:00:54.777804Z,64.061439,-21.387785,1.9535,-0.12,0.243,true,0.235,0.157,-0.030,0.006,57,0.191,0.045,0.077,0.038,8,3,2.583,3.959,5.949,252,24,147,85,-0.0045,0.0025,0.0008,0.0012
2021-01-10T10:46:11.619312Z,64.059330,-21.390989,1.9164,0.18,0.309,true,0.308,0.053,-0.099,0.020,58,0.114,0.019,0.051,0.022,11,3,2.432,4.736,8.613,258,13,180,15,-0.0025,0.0072,-0.0011,0.0015
2021-01-10T10:29:49.730425Z,64.061669,-21.387634,1.9241,0.30,0.127,true,0.122,0.142,-0.050,0.003,55,0.202,0.051,0.077,0.024,15,3,2.570,4.922,7.216,263,28,315,66,-0.0063,0.0100,0.0010,0.0018
2021-01-10T10:28:38.486894Z,64.061782,-21.387565,1.9104,0.08,0.169,true,0.153,0.063,-0.089,0.015,63,0.146,0.029,0.085,0.027,18,8,2.564,6.147,13.774,328,60,333,103,0.0012,0.0106,0.0003,0.0015
2021-01-10T10:28:22.899871Z,64.061803,-21.387494,1.9167,-0.23,0.223,true,0.398,0.161,0.038,0.003,54,0.225,0.065,0.076,-0.014,8,3,2.571,4.239,8.211,204,31,164,77,-0.0036,0.0113,0.0006,0.0020
2021-01-10T10:25:40.949684Z,64.060249,-21.389364,1.8552,0.33,0.160,true,0.162,0.050,0.006,-0.002,69,0.102,0.000,0.078,-0.005,17,5,2.427,5.202,9.604,405,59,405,57,0.0039,0.0064,-0.0000,0.0010
2021-01-10T10:24:47.114525Z,64.061774,-21.387559,1.8998,0.06,0.367,true,0.363,0.086,0.004,0.013,64,0.166,0.019,0.079,-0.007,12,3,2.554,4.713,8.897,336,32,255,93,-0.0052,0.0107,0.0001,0.0011
2021-01-10T10:19:08.901438Z,64.059457,-21.390797,1.8715,0.10,0.105,true,0.104,0.037,-0.031,0.006,69,0.088,0.009,0.064,-0.009,16,4,2.397,5.880,10.002,391,52,306,46,0.0040,0.0109,0.0008,0.0018
2021-01-10T10:11:03.091301Z,64.060285,-21.389365,1.8561,0.66,0.098,true,0.101,0.114,-0.057,0.005,61,0.103,0.012,0.062,-0.011,19,3,2.429,5.204,8.012,386,35,366,48,-0.0002,0.0082,0.0003,0.0013
2021-01-10T09:56:21.917365Z,64.059973,-21.390211,1.8628,1.02,0.094,true,0.094,0.060,0.028,0.002,63,0.096,0.021,0.087,0.010,17,2,2.415,4.841,7.277,362,40,403,32,0.0017,0.0047,0.0005,0.0011
2021-01-10T09:41:23.299444Z,64.018650,-21.407917,2.1282,-0.09,0.270,true,0.275,0.159,-0.363,0.023,62,0.478,0.183,0.317,0.138,9,2,2.540,4.691,5.565,278,9,155,89,-0.0044,0.0058,-0.0004,0.0008
2021-01-10T09:10:13.576076Z,64.060119,-21.389984,1.8802,0.01,0.351,true,0.349,0.116,-0.120,0.009,67,0.136,0.028,0.073,-0.000,10,3,2.439,4.303,8.696,324,31,205,59,-0.0021,0.0096,0.0001,0.0010
2021-01-10T08:56:27.756415Z,64.056329,-21.392882,1.7781,0.14,0.229,true,0.231,0.105,-0.029,0.013,64,0.111,0.020,0.063,0.008,15,5,2.187,4.861,8.245,322,22,349,143,-0.0017,0.0083,0.0004,0.0009
2021-01-10T08:52:27.036026Z,64.056484,-21.392553,1.7647,0.53,0.101,true,0.098,0.060,-0.033,0.008,59,0.108,0.017,0.069,-0.017,15,3,2.180,4.512,7.573,276,25,380,80,0.0022,0.0060,-0.0001,0.0012
2021-01-10T08:51:56.73832Z,64.056474,-21.392507,1.7420,0.98,0.186,true,0.254,0.091,-0.117,0.015,70,0.103,0.017,0.069,0.005,10,8,2.158,4.221,8.254,314,32,259,147,-0.0021,0.0077,0.0003,0.0012
2021-01-10T08:51:47.048198Z,64.056629,-21.392340,1.7312,0.92,0.092,true,0.087,0.067,-0.001,0.011,60,0.127,0.006,0.098,-0.008,20,3,2.153,5.109,8.269,346,23,409,88,-0.0011,0.0080,-0.0001,0.0014
2021-01-10T08:39:28.626696Z,64.056637,-21.392786,1.5601,0.14,0.065,true,0.437,0.092,-0.125,0.013,60,0.146,0.010,0.128,-0.012,7,2,1.988,4.186,7.527,297,3,50,0,0.0073,0.0255,0.0017,0.0025
2021-01-10T08:34:03.981431Z,64.056307,-21.392798,1.7672,0.14,0.104,true,0.101,0.088,-0.018,0.007,56,0.110,0.026,0.066,-0.028,14,3,2.176,4.879,8.240,308,28,262,69,0.0023,0.0059,0.0001,0.0020
2021-01-10T08:32:48.861807Z,64.056321,-21.392720,1.7650,0.12,0.301,true,0.353,0.103,-0.118,0.035,71,0.100,0.014,0.070,0.008,9,5,2.175,4.515,8.242,291,30,204,130,-0.0287,0.0151,-0.0012,0.0026
2021-01-10T08:27:18.333277Z,64.055945,-21.392806,1.6998,0.35,0.098,true,0.085,0.124,0.048,0.002,62,0.157,0.005,0.134,-0.009,15,2,2.101,4.815,7.051,396,14,243,67,-0.0041,0.0060,-0.0012,0.0026
2021-01-10T08:25:21.828529Z,64.056232,-21.393161,1.7058,0.98,0.167,true,0.164,0.184,-0.007,0.020,60,0.129,0.003,0.150,-0.004,19,2,2.113,5.275,8.214,350,6,296,28,-0.0054,0.0088,-0.0012,0.0018
2021-01-10T08:21:48.894752Z,64.056258,-21.399355,1.9354,-0.11,0.102,true,0.197,0.122,-0.019,0.006,68,0.096,0.008,0.045,-0.006,12,1,2.330,4.806,8.231,339,7,229,18,-0.0014,0.0040,0.0004,0.0005
2021-01-10T08:17:52.685845Z,64.056192,-21.399650,1.9437,-0.13,0.236,true,0.354,0.089,-0.057,0.014,62,0.080,0.003,0.044,0.003,12,3,2.337,4.743,8.225,299,24,221,53,-0.0180,0.0174,0.0014,0.0030
2021-01-10T08:08:28.72031Z,64.059442,-21.392477,2.3337,0.00,0.143,true,0.187,0.161,0.333,-0.007,62,0.092,0.015,0.037,0.008,14,5,2.818,6.060,9.769,323,47,190,51,0.0134,0.0134,0.0007,0.0023
2021-01-10T07:49:03.142744Z,64.061196,-21.388367,1.7467,0.17,0.237,true,0.234,0.099,-0.200,0.003,64,0.125,0.006,0.078,0.004,18,5,2.385,6.476,13.640,380,27,299,115,-0.0091,0.0125,0.0002,0.0013
2021-01-10T07:18:15.969024Z,64.056024,-21.389500,1.6952,-0.16,0.114,true,0.159,0.069,0.054,0.003,63,0.138,0.021,0.085,-0.034,7,2,2.121,3.542,6.349,190,6,202,90,-0.0057,0.0051,-0.0004,0.0004
2021-01-10T06:45:59.602378Z,64.060795,-21.388863,1.8084,-0.20,0.215,true,0.214,0.088,-0.109,0.019,66,0.124,0.009,0.068,-0.006,8,2,2.414,4.224,5.818,312,12,130,46,-0.0011,0.0058,0.0006,0.0011
2021-01-10T06:43:37.347095Z,64.060797,-21.388414,1.8087,0.58,0.159,true,0.159,0.055,0.030,0.006,79,0.118,0.008,0.082,0.045,17,4,2.418,5.824,8.764,388,34,453,82,0.0067,0.0119,0.0008,0.0017
2021-01-10T06:35:19.31136Z,64.060502,-21.389181,1.8329,0.20,0.093,true,0.094,0.050,-0.060,0.003,68,0.100,0.008,0.069,-0.009,15,3,2.420,5.212,9.862,376,14,312,62,-0.0040,0.0074,0.0003,0.0012
2021-01-10T06:26:27.723322Z,64.060600,-21.389016,1.8103,0.81,0.105,true,0.105,0.027,-0.014,0.002,64,0.114,0.011,0.079,0.012,15,2,2.406,4.834,7.175,320,19,391,69,-0.0020,0.0029,-0.0001,0.0010
2021-01-10T06:22:28.192429Z,64.056963,-21.391377,1.7674,-0.13,0.271,true,0.262,0.142,-0.182,-0.006,56,0.118,0.024,0.054,0.020,13,3,2.204,4.942,8.322,275,13,184,25,-0.0012,0.0083,-0.0004,0.0016
2021-01-10T05:46:12.126579Z,64.056363,-21.393545,1.9213,0.12,0.118,true,0.120,0.039,0.014,0.002,76,0.090,0.011,0.066,0.003,16,4,2.323,5.152,9.481,416,53,377,92,0.0039,0.0103,0.0002,0.0023
2021-01-10T05:24:39.702646Z,64.054549,-21.403195,0.3490,0.56,0.519,true,0.728,0.411,0.302,-0.135,63,0.717,0.148,0.411,-0.218,16,0,0.821,4.202,7.295,366,0,178,0,0.0036,0.0116,0.0005,0.0029
2021-01-10T05:24:14.779685Z,64.055199,-21.399147,1.9390,0.22,0.168,true,0.166,0.038,-0.059,0.004,61,0.088,0.004,0.043,0.007,16,3,2.308,4.828,8.121,344,45,291,31,0.0080,0.0119,-0.0006,0.0025
2021-01-10T05:23:49.389702Z,64.063745,-21.389932,2.8735,-0.39,0.280,true,0.487,0.447,0.072,0.020,65,1.236,0.401,0.526,-0.158,7,4,3.503,5.213,7.315,286,46,95,83,0.0013,0.0278,0.0028,0.0026
2021-01-10T04:42:57.709611Z,64.057528,-21.391683,1.5473,0.08,0.110,true,0.142,0.131,-0.043,0.012,66,0.184,0.025,0.200,-0.017,13,3,2.014,4.865,8.327,351,8,195,41,-0.0071,0.0142,-0.0007,0.0026
2021-01-10T04:27:41.737232Z,64.058763,-21.392953,4.9460,0.10,0.890,true,0.980,0.891,-0.054,-0.039,67,1.091,0.134,0.483,-0.095,6,1,5.847,6.322,7.355,195,16,129,18,0.0062,0.0295,-0.0008,0.0041
2021-01-10T04:27:27.045498Z,64.057768,-21.390154,1.5244,0.34,0.078,true,0.080,0.027,-0.098,0.004,62,0.171,0.016,0.121,-0.017,16,2,2.014,4.876,8.361,401,16,271,70,-0.0065,0.0089,-0.0005,0.0042
2021-01-10T04:27:09.354751Z,64.057402,-21.390415,1.5001,0.14,0.116,true,0.154,0.043,-0.056,0.009,62,0.197,0.007,0.142,-0.019,16,5,1.975,4.859,10.065,357,40,217,86,-0.0043,0.0100,0.0008,0.0020
2021-01-10T04:18:03.590829Z,64.055110,-21.400066,1.9503,0.29,0.076,true,0.389,0.046,-0.021,-0.003,71,0.100,0.013,0.048,0.005,14,1,3.285,4.996,8.109,299,5,318,23,0.0109,0.0087,0.0004,0.0015
2021-01-10T04:11:42.536903Z,64.055328,-21.402082,0.3978,0.01,0.510,true,0.805,0.424,0.264,-0.187,61,1.084,0.400,0.433,-0.230,9,1,0.885,4.093,5.911,269,15,121,10,-0.0446,0.0548,0.0003,0.0019
2021-01-10T04:11:30.253677Z,64.058430,-21.389299,1.5011,0.04,0.125,true,0.213,0.114,-0.060,0.008,59,0.187,0.023,0.098,-0.040,10,3,2.027,4.561,8.434,255,50,157,48,-0.0054,0.0079,0.0007,0.0017
2021-01-10T04:09:01.055844Z,64.059289,-21.389837,1.5251,1.24,0.099,true,0.089,0.095,-0.055,0.009,68,0.171,0.038,0.143,0.014,18,1,2.083,4.882,7.670,367,4,343,36,-0.0064,0.0071,0.0009,0.0014
2021-01-10T04:08:19.90807Z,64.056131,-21.398299,2.0912,1.04,0.067,true,0.072,0.068,-0.031,0.004,55,0.083,0.009,0.082,0.028,20,1,2.477,5.137,8.268,252,6,452,16,0.0001,0.0055,0.0003,0.0010
2021-01-10T04:07:58.873666Z,64.056051,-21.398618,2.1023,1.10,0.089,true,0.093,0.134,-0.035,0.013,61,0.104,0.016,0.068,-0.006,23,2,2.486,6.493,10.717,316,10,465,18,-0.0005,0.0059,0.0004,0.0012
2021-01-10T04:07:25.753148Z,64.055860,-21.398986,2.0808,0.35,0.205,true,0.200,0.124,-0.139,0.006,56,0.107,0.006,0.052,-0.005,13,3,2.461,4.847,8.232,236,36,314,36,-0.0002,0.0132,-0.0009,0.0029
2021-01-10T04:07:09.739904Z,64.055782,-21.399245,2.0607,0.77,0.107,true,0.102,0.092,-0.030,0.010,60,0.086,0.015,0.072,0.031,22,5,2.440,6.138,10.870,254,43,472,73,-0.0012,0.0042,0.0006,0.0017
2021-01-10T04:04:44.368427Z,64.056188,-21.398174,2.0512,0.14,0.088,true,0.113,0.091,0.085,0.004,81,0.084,0.006,0.049,0.001,15,2,2.439,4.877,8.264,417,73,403,17,0.0119,0.0081,0.0008,0.0014
2021-01-10T04:03:38.765871Z,64.055313,-21.399831,1.9999,0.04,0.278,true,0.269,0.067,-0.084,0.020,55,0.095,0.018,0.064,0.040,19,6,2.372,4.901,9.653,244,46,401,64,0.0009,0.0075,-0.0001,0.0018
2021-01-10T04:03:04.660832Z,64.055272,-21.399854,1.9954,0.32,0.070,true,0.076,0.073,-0.105,0.010,54,0.097,0.021,0.073,0.036,16,1,2.367,4.856,7.986,217,5,398,20,-0.0053,0.0079,0.0001,0.0013
2021-01-10T04:02:45.143423Z,64.055568,-21.400450,2.1150,-0.11,0.191,true,0.265,0.248,-0.074,0.020,60,0.149,0.024,0.078,0.002,11,3,2.492,4.702,8.202,216,47,312,12,-0.0023,0.0108,-0.0012,0.0033
2021-01-10T04:02:17.066955Z,64.056161,-21.398273,2.0722,-0.24,0.121,true,0.277,0.050,-0.070,0.014,58,0.102,0.004,0.073,-0.002,11,4,2.459,4.779,8.266,212,16,285,71,-0.0061,0.0038,-0.0011,0.0020
2021-01-10T04:01:13.540276Z,64.058391,-21.389393,1.4933,-0.03,0.183,true,0.169,0.200,-0.305,-0.002,72,0.147,0.040,0.081,-0.003,13,5,2.018,4.808,7.759,440,86,245,103,-0.0054,0.0083,-0.0001,0.0043
2021-01-10T03:56:58.428782Z,64.055679,-21.398967,1.9935,0.56,0.116,true,0.114,0.033,-0.007,0.007,69,0.080,0.005,0.041,0.008,20,5,2.372,5.075,10.589,346,59,470,65,0.0062,0.0086,0.0005,0.0019
2021-01-10T03:56:00.515891Z,64.056082,-21.398465,2.0405,0.50,0.116,true,0.111,0.088,-0.063,0.015,57,0.088,0.003,0.078,0.015,18,5,2.426,4.857,8.248,289,34,433,73,-0.0007,0.0080,0.0003,0.0010
2021-01-10T03:52:59.8853Z,64.055799,-21.414924,5.3076,-0.25,0.762,true,0.804,0.703,0.308,-0.096,63,1.277,0.364,0.618,-0.159,9,0,5.722,6.650,7.828,251,0,197,0,0.0216,0.0307,0.0008,0.0040
2021-01-10T03:51:37.394125Z,64.055456,-21.399409,1.9922,0.35,0.230,true,0.299,0.088,-0.086,0.012,57,0.089,0.018,0.065,0.028,12,4,2.366,4.688,8.162,192,38,334,65,-0.0011,0.0057,-0.0005,0.0010
2021-01-10T03:51:08.452784Z,64.055610,-21.399203,1.9941,0.39,0.163,true,0.160,0.030,-0.006,0.009,68,0.081,0.005,0.044,0.010,18,5,2.371,4.846,8.180,341,73,449,70,0.0041,0.0063,0.0012,0.0017
2021-01-10T03:43:53.363037Z,64.055745,-21.399079,2.0419,-0.32,0.339,true,0.341,0.084,-0.154,0.009,58,0.123,0.017,0.070,-0.025,12,3,2.421,4.775,8.208,251,10,315,73,-0.0038,0.0073,-0.0006,0.0021
2021-01-10T03:33:28.253367Z,64.055307,-21.400019,2.0250,0.13,0.211,true,0.209,0.055,-0.037,0.008,58,0.084,0.013,0.059,0.027,15,3,2.397,4.729,8.151,256,18,355,63,0.0018,0.0050,-0.0001,0.0006
2021-01-10T03:30:10.53749Z,64.055010,-21.399673,1.9492,-0.26,0.224,true,0.319,0.056,-0.232,0.042,54,0.149,0.030,0.110,0.038,10,3,2.316,4.639,6.372,217,15,207,32,0.0050,0.0053,0.0002,0.0016
2021-01-10T03:26:25.870425Z,64.056154,-21.398414,2.1155,0.03,0.139,true,0.138,0.087,-0.075,0.010,56,0.101,0.024,0.062,-0.019,16,3,2.501,4.893,8.277,296,45,373,28,0.0002,0.0068,-0.0003,0.0018
2021-01-10T03:25:28.324666Z,64.055885,-21.398579,1.9260,0.05,0.216,true,1.644,0.379,0.311,-0.016,59,0.234,0.057,0.153,-0.013,12,3,3.321,5.050,8.194,268,29,191,30,0.0062,0.0198,0.0014,0.0010
2021-01-10T03:22:56.778001Z,64.056009,-21.398795,2.1312,0.05,0.136,true,0.132,0.096,-0.113,0.007,63,0.108,0.013,0.058,-0.003,15,1,2.514,4.940,8.264,278,14,419,20,-0.0012,0.0094,0.0004,0.0017
2021-01-10T03:18:35.207474Z,64.055751,-21.398770,2.1144,-0.21,0.218,true,0.224,0.020,-0.308,0.024,77,0.115,0.014,0.075,-0.012,10,4,2.491,4.821,7.440,345,20,281,55,-0.0001,0.0045,-0.0013,0.0022
2021-01-10T03:15:11.021895Z,64.055900,-21.399090,2.1217,0.54,0.071,true,0.075,0.057,-0.050,0.006,54,0.108,0.027,0.069,-0.023,17,1,2.502,4.861,7.472,241,3,422,16,-0.0023,0.0051,-0.0002,0.0008
2021-01-10T03:12:22.342074Z,64.055121,-21.270743,2.7702,-0.07,0.169,true,0.165,0.086,-0.104,0.022,64,0.352,0.120,0.321,0.060,16,5,3.349,6.820,10.555,391,47,175,90,0.0047,0.0124,-0.0004,0.0028
2021-01-10T03:07:13.833945Z,64.054839,-21.271026,2.7276,-0.17,0.202,true,0.205,0.078,-0.047,0.009,61,0.333,0.077,0.419,0.061,9,2,3.321,6.523,9.238,218,10,170,60,0.0019,0.0107,0.0003,0.0016
2021-01-10T03:02:21.055342Z,64.054482,-21.272904,2.8337,-0.03,0.446,true,0.586,0.177,-0.156,0.014,57,0.471,0.185,0.307,0.092,9,4,3.452,5.248,10.360,206,24,120,109,-0.0100,0.0214,0.0016,0.0025
2021-01-10T03:01:45.622035Z,64.056641,-21.397456,1.9140,0.19,0.138,true,0.146,0.053,0.016,-0.003,62,0.074,0.005,0.067,-0.001,10,4,2.317,4.609,7.491,272,29,216,98,0.0078,0.0080,0.0005,0.0034
2021-01-10T01:50:36.222431Z,64.056354,-21.398026,1.9211,0.11,0.122,true,0.318,0.146,-0.018,0.010,62,0.102,0.008,0.054,-0.006,11,4,2.317,4.723,7.452,283,33,243,103,0.0022,0.0040,0.0002,0.0003
2021-01-10T00:48:39.780476Z,64.062304,-21.393575,5.0466,-0.03,0.865,true,0.910,0.739,0.047,-0.045,71,0.920,0.127,0.393,-0.030,9,1,5.513,6.484,7.693,340,14,148,20,0.0064,0.0060,-0.0002,0.0028
2021-01-10T00:26:05.713802Z,64.055775,-21.398899,2.1319,0.02,0.187,true,0.186,0.066,-0.196,0.012,53,0.102,0.016,0.060,-0.002,15,3,2.509,4.880,8.239,250,31,315,35,-0.0040,0.0083,-0.0002,0.0019
2021-01-10T00:09:14.180801Z,64.057050,-21.391909,1.7803,1.06,0.049,true,0.046,0.050,0.029,0.002,59,0.126,0.002,0.091,-0.001,16,1,2.216,4.722,7.021,339,9,323,36,-0.0020,0.0042,-0.0000,0.0008
2021-01-10T00:03:34.562925Z,64.056850,-21.391950,1.8063,0.45,0.086,true,0.089,0.041,-0.040,0.003,59,0.091,0.012,0.065,-0.009,18,3,2.234,4.924,8.315,330,24,354,78,0.0009,0.0094,0.0006,0.0014
2021-01-09T23:38:11.041344Z,64.056165,-21.397577,0.1297,0.18,0.497,true,0.590,0.105,-0.293,-0.115,69,0.640,0.061,0.435,0.077,9,1,0.707,3.808,6.314,302,6,134,20,-0.0092,0.0122,0.0001,0.0009
2021-01-09T23:35:11.953331Z,64.056986,-21.396794,1.7429,-0.06,0.165,true,0.500,0.610,-1.869,-0.169,59,1.000,0.382,0.409,0.211,6,4,2.163,3.908,5.327,223,50,90,61,-0.1744,0.0234,-0.0003,0.0033
2021-01-09T23:13:07.919133Z,64.047270,-21.236140,3.6617,-0.22,0.274,true,0.300,0.189,0.135,0.011,68,0.238,0.050,0.153,-0.016,12,3,4.490,8.131,12.464,212,43,417,52,-0.0028,0.0040,-0.0001,0.0013
2021-01-09T22:56:43.864464Z,64.047301,-21.236264,3.6730,-0.05,0.328,true,0.403,0.253,0.083,-0.004,62,0.292,0.039,0.192,-0.113,11,2,4.498,6.494,9.942,159,35,370,27,0.0008,0.0037,-0.0000,0.0006
2021-01-09T22:39:09.40642Z,64.052912,-21.396892,1.8451,-0.00,0.127,true,0.129,0.066,-0.155,0.007,61,0.104,0.009,0.047,0.006,10,4,2.179,4.633,7.171,212,39,219,58,-0.0038,0.0049,-0.0003,0.0019
